Inspection Date,Inspection Type,Facility Name,Inspection Number,url_inspection,url_inspection_full,url_entity_full
16-Nov-2023,Required,RM Moore Public School - Elementary School,155342,location.href = '/Portal/Inspection/Details/26754a4f-6d61-4ac2-a948-90d7d48b6eb0' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/26754a4f-6d61-4ac2-a948-90d7d48b6eb0,http://disclosure.algomapublichealth.com/Portal/Facility/Details/2d4ecd97-eb6a-47a9-aaa0-e10291d2054e
05-Jun-2023,Required,Roberta Bondar Pavilion Serving Kitchens - Snack Bar / Refreshment Stand,126071,location.href = '/Portal/Inspection/Details/017199df-2583-4d00-a300-fee2f9a3fb9e' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/017199df-2583-4d00-a300-fee2f9a3fb9e,http://disclosure.algomapublichealth.com/Portal/Facility/Details/fdd5aa52-4d6e-4ca3-a9fb-e7abf00a3939
15-Mar-2024,Required,Robins Donuts - Baked Goods - Retail,164680,location.href = '/Portal/Inspection/Details/be3efe04-e8a4-4b12-bf16-4399fe0969b2' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/be3efe04-e8a4-4b12-bf16-4399fe0969b2,http://disclosure.algomapublichealth.com/Portal/Facility/Details/c5a1f2b4-2a0a-4ba6-af9b-eb1d273b27f9
06-Oct-2023,Required,Robins Donuts - Baked Goods - Retail,145535,location.href = '/Portal/Inspection/Details/cd38b0e9-31c3-46d4-95cf-893467216d2d' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/cd38b0e9-31c3-46d4-95cf-893467216d2d,http://disclosure.algomapublichealth.com/Portal/Facility/Details/c5a1f2b4-2a0a-4ba6-af9b-eb1d273b27f9
12-Jun-2023,Required,Robins Donuts - Baked Goods - Retail,126705,location.href = '/Portal/Inspection/Details/811e7a72-9f0c-443f-ac70-2161f81640c4' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/811e7a72-9f0c-443f-ac70-2161f81640c4,http://disclosure.algomapublichealth.com/Portal/Facility/Details/c5a1f2b4-2a0a-4ba6-af9b-eb1d273b27f9
22-Dec-2022,Required,Robins Donuts - Baked Goods - Retail,96925,location.href = '/Portal/Inspection/Details/ed5f1959-c198-4481-be1a-17e2e160d5a0' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ed5f1959-c198-4481-be1a-17e2e160d5a0,http://disclosure.algomapublichealth.com/Portal/Facility/Details/c5a1f2b4-2a0a-4ba6-af9b-eb1d273b27f9
24-Jun-2022,Required,Robins Donuts - Baked Goods - Retail,86887,location.href = '/Portal/Inspection/Details/397ffe8f-c670-4ff9-9b27-fae7fd2518be' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/397ffe8f-c670-4ff9-9b27-fae7fd2518be,http://disclosure.algomapublichealth.com/Portal/Facility/Details/c5a1f2b4-2a0a-4ba6-af9b-eb1d273b27f9
25-Apr-2024,Required,Rome's Independent Grocer - Food Take Out,167977,location.href = '/Portal/Inspection/Details/543ea272-dfbd-4559-91ea-237f1790f4f7' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/543ea272-dfbd-4559-91ea-237f1790f4f7,http://disclosure.algomapublichealth.com/Portal/Facility/Details/cef07d24-2bad-40ae-a63f-720075e6ab92
15-Sep-2023,Required,Rome's Independent Grocer - Food Take Out,140943,location.href = '/Portal/Inspection/Details/42896b4d-6c2c-41f3-a2a8-bb35bb16c125' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/42896b4d-6c2c-41f3-a2a8-bb35bb16c125,http://disclosure.algomapublichealth.com/Portal/Facility/Details/cef07d24-2bad-40ae-a63f-720075e6ab92
05-Apr-2023,Required,Rome's Independent Grocer - Food Take Out,110072,location.href = '/Portal/Inspection/Details/0a6fa9e5-7ee5-45f3-96b3-7e0ea305e5f5' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0a6fa9e5-7ee5-45f3-96b3-7e0ea305e5f5,http://disclosure.algomapublichealth.com/Portal/Facility/Details/cef07d24-2bad-40ae-a63f-720075e6ab92
09-Nov-2022,Required,Rome's Independent Grocer - Food Take Out,93217,location.href = '/Portal/Inspection/Details/739a3e59-8af6-410e-bcb6-2b22077fd56a' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/739a3e59-8af6-410e-bcb6-2b22077fd56a,http://disclosure.algomapublichealth.com/Portal/Facility/Details/cef07d24-2bad-40ae-a63f-720075e6ab92
17-May-2022,Required,Rome's Independent Grocer - Food Take Out,81206,location.href = '/Portal/Inspection/Details/0812f918-29d1-41ee-ad07-1a334436c8ac' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0812f918-29d1-41ee-ad07-1a334436c8ac,http://disclosure.algomapublichealth.com/Portal/Facility/Details/cef07d24-2bad-40ae-a63f-720075e6ab92
05-Apr-2024,Required,Roolz Cotton Candy - Food Take Out,166085,location.href = '/Portal/Inspection/Details/ca3364cf-5c7b-4a27-b750-275dc4e0cc76' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ca3364cf-5c7b-4a27-b750-275dc4e0cc76,http://disclosure.algomapublichealth.com/Portal/Facility/Details/55b16e35-6caa-4dc7-87bf-d2a5e4ed500c
07-Jun-2023,Required,Roolz Cotton Candy - Food Take Out,126082,location.href = '/Portal/Inspection/Details/ef60ac65-f677-4211-ae46-e6cc2ae745d0' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ef60ac65-f677-4211-ae46-e6cc2ae745d0,http://disclosure.algomapublichealth.com/Portal/Facility/Details/55b16e35-6caa-4dc7-87bf-d2a5e4ed500c
06-Dec-2023,Follow-up,Root River Golf Club & Restaurant - Restaurant,157872,location.href = '/Portal/Inspection/Details/4037b675-1e70-48bf-954d-d1a3ee8a754b' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/4037b675-1e70-48bf-954d-d1a3ee8a754b,http://disclosure.algomapublichealth.com/Portal/Facility/Details/aacd3d10-5dfe-45ef-a8ba-3071756cd7b4
30-Nov-2023,Required,Root River Golf Club & Restaurant - Restaurant,157474,location.href = '/Portal/Inspection/Details/32393990-a530-413e-8280-e281a964a3ac' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/32393990-a530-413e-8280-e281a964a3ac,http://disclosure.algomapublichealth.com/Portal/Facility/Details/aacd3d10-5dfe-45ef-a8ba-3071756cd7b4
08-Jun-2023,Required,Root River Golf Club & Restaurant - Restaurant,126417,location.href = '/Portal/Inspection/Details/0b502092-a6f8-4994-af8b-993c7c7c4fc7' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0b502092-a6f8-4994-af8b-993c7c7c4fc7,http://disclosure.algomapublichealth.com/Portal/Facility/Details/aacd3d10-5dfe-45ef-a8ba-3071756cd7b4
16-Dec-2022,Follow-up,Root River Golf Club & Restaurant - Restaurant,96123,location.href = '/Portal/Inspection/Details/890812e5-0c4e-464e-9106-4539c7014976' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/890812e5-0c4e-464e-9106-4539c7014976,http://disclosure.algomapublichealth.com/Portal/Facility/Details/aacd3d10-5dfe-45ef-a8ba-3071756cd7b4
12-Dec-2022,Required,Root River Golf Club & Restaurant - Restaurant,96041,location.href = '/Portal/Inspection/Details/75347432-8242-43b1-acc7-80a7da0a3060' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/75347432-8242-43b1-acc7-80a7da0a3060,http://disclosure.algomapublichealth.com/Portal/Facility/Details/aacd3d10-5dfe-45ef-a8ba-3071756cd7b4
23-Jun-2022,Follow-up,Root River Golf Club & Restaurant - Restaurant,86390,location.href = '/Portal/Inspection/Details/8dc82321-c3e1-4a77-9bd1-137bd248f5f3' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/8dc82321-c3e1-4a77-9bd1-137bd248f5f3,http://disclosure.algomapublichealth.com/Portal/Facility/Details/aacd3d10-5dfe-45ef-a8ba-3071756cd7b4
20-Jun-2022,Required,Root River Golf Club & Restaurant - Restaurant,85662,location.href = '/Portal/Inspection/Details/20111458-3521-4a2f-8f5b-85c38e4419ba' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/20111458-3521-4a2f-8f5b-85c38e4419ba,http://disclosure.algomapublichealth.com/Portal/Facility/Details/aacd3d10-5dfe-45ef-a8ba-3071756cd7b4
26-May-2023,Required,Roxy's Fry Shack - Restaurant,126672,location.href = '/Portal/Inspection/Details/60f20ca4-d521-41fd-86b5-da0e45496cdf' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/60f20ca4-d521-41fd-86b5-da0e45496cdf,http://disclosure.algomapublichealth.com/Portal/Facility/Details/61848aa1-bfdc-4d43-9fd3-be5a2731c8ea
06-Oct-2022,Required,Roxy's Fry Shack - Restaurant,89409,location.href = '/Portal/Inspection/Details/80b004a3-3bef-4b17-9ebc-627c313200d6' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/80b004a3-3bef-4b17-9ebc-627c313200d6,http://disclosure.algomapublichealth.com/Portal/Facility/Details/61848aa1-bfdc-4d43-9fd3-be5a2731c8ea
31-May-2022,Required,Roxy's Fry Shack - Restaurant,83809,location.href = '/Portal/Inspection/Details/cb8210c0-20dd-499a-9481-ca7752724748' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/cb8210c0-20dd-499a-9481-ca7752724748,http://disclosure.algomapublichealth.com/Portal/Facility/Details/61848aa1-bfdc-4d43-9fd3-be5a2731c8ea
20-Dec-2023,Required,Royal Canadian Legion - Bruce Mines - Cocktail Bar,158567,location.href = '/Portal/Inspection/Details/4d3bb616-8f84-4c71-87ef-c1820bab2114' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/4d3bb616-8f84-4c71-87ef-c1820bab2114,http://disclosure.algomapublichealth.com/Portal/Facility/Details/7470fd24-e7f7-460e-bee1-2802f46f1aa7
05-Sep-2023,Required,Royal Canadian Legion - Elliot Lake - Banquet Hall,138386,location.href = '/Portal/Inspection/Details/93a0b0a1-6ff4-42b6-a56d-80a725d81f49' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/93a0b0a1-6ff4-42b6-a56d-80a725d81f49,http://disclosure.algomapublichealth.com/Portal/Facility/Details/9e0a8901-a67d-49c1-a48e-e6997c4dc25e
17-Apr-2024,Required,Royal Canadian Legion #374 - Restaurant,168899,location.href = '/Portal/Inspection/Details/e27763f5-1474-410d-a0a7-b9b27c52b9b6' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/e27763f5-1474-410d-a0a7-b9b27c52b9b6,http://disclosure.algomapublichealth.com/Portal/Facility/Details/aefddcfe-5c7c-43dd-8ff5-db81dab7ecb2
15-Dec-2023,Required,Royal Canadian Legion #374 - Restaurant,158378,location.href = '/Portal/Inspection/Details/07a9533b-21c2-4a1b-ae00-68befd8d079e' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/07a9533b-21c2-4a1b-ae00-68befd8d079e,http://disclosure.algomapublichealth.com/Portal/Facility/Details/aefddcfe-5c7c-43dd-8ff5-db81dab7ecb2
24-Mar-2023,Required,Royal Canadian Legion #374 - Restaurant,110458,location.href = '/Portal/Inspection/Details/e084be54-fb8e-41e1-91f2-dbdc070ad4c8' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/e084be54-fb8e-41e1-91f2-dbdc070ad4c8,http://disclosure.algomapublichealth.com/Portal/Facility/Details/aefddcfe-5c7c-43dd-8ff5-db81dab7ecb2
12-Oct-2023,Required,Royal Canadian Legion Hall - Spanish - Banquet Hall,146098,location.href = '/Portal/Inspection/Details/df8de019-ba9b-46c3-af2d-d06424022c49' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/df8de019-ba9b-46c3-af2d-d06424022c49,http://disclosure.algomapublichealth.com/Portal/Facility/Details/4ef0f7f8-12ed-4a9d-af3a-0467b33b6d98
25-Jan-2024,Follow-up,Royal Momo - Food Take Out,160653,location.href = '/Portal/Inspection/Details/2cc5b224-7ac9-4101-b232-ab0272f9ab01' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2cc5b224-7ac9-4101-b232-ab0272f9ab01,http://disclosure.algomapublichealth.com/Portal/Facility/Details/9c36346d-4eba-41d0-ab68-0977a2941b09
18-Jan-2024,Required,Royal Momo - Food Take Out,159960,location.href = '/Portal/Inspection/Details/b026634f-2993-4bae-ba08-8c62cef5824d' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/b026634f-2993-4bae-ba08-8c62cef5824d,http://disclosure.algomapublichealth.com/Portal/Facility/Details/9c36346d-4eba-41d0-ab68-0977a2941b09
13-Jun-2023,Required,Ruby-Q by Reubara's - Hot Dog Cart,126864,location.href = '/Portal/Inspection/Details/f2cb6e21-f27a-465a-a945-75a9435ba41e' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/f2cb6e21-f27a-465a-a945-75a9435ba41e,http://disclosure.algomapublichealth.com/Portal/Facility/Details/638531cd-892d-4744-9a16-5f4b7047fd0e
27-Jun-2022,Required,Ruby-Q by Reubara's - Hot Dog Cart,86873,location.href = '/Portal/Inspection/Details/6fcbeffc-6976-463a-af21-ac249187ee71' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/6fcbeffc-6976-463a-af21-ac249187ee71,http://disclosure.algomapublichealth.com/Portal/Facility/Details/638531cd-892d-4744-9a16-5f4b7047fd0e
11-May-2023,Pre-Opening,Runway Park Mobile Food Truck - Mobile Preparation Premises,119390,location.href = '/Portal/Inspection/Details/651901bd-ee5e-479d-b5c1-a09f402f62f0' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/651901bd-ee5e-479d-b5c1-a09f402f62f0,http://disclosure.algomapublichealth.com/Portal/Facility/Details/ae41f637-5c96-41ba-a0b7-3b1402784c4b
05-Dec-2023,Required,Rustie's Cafe - Restaurant,157850,location.href = '/Portal/Inspection/Details/06cd35a7-ff39-4a50-bf86-245267a98e35' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/06cd35a7-ff39-4a50-bf86-245267a98e35,http://disclosure.algomapublichealth.com/Portal/Facility/Details/0025e758-21ea-4b6f-be8f-9b00fa3be71c
18-Oct-2022,Required,Rustie's Cafe - Restaurant,90982,location.href = '/Portal/Inspection/Details/2e4d1fcc-3682-443c-94cd-314d97efdaf4' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2e4d1fcc-3682-443c-94cd-314d97efdaf4,http://disclosure.algomapublichealth.com/Portal/Facility/Details/0025e758-21ea-4b6f-be8f-9b00fa3be71c
23-Jan-2024,Required,Salvation Army - Food Bank,160186,location.href = '/Portal/Inspection/Details/e19006aa-a0f5-43ce-a61d-740767a07232' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/e19006aa-a0f5-43ce-a61d-740767a07232,http://disclosure.algomapublichealth.com/Portal/Facility/Details/660dee2f-b9bf-4888-a0d0-c0f17a5d06eb
12-Mar-2024,Required,Sandro's Restaurant - Restaurant,163870,location.href = '/Portal/Inspection/Details/f1e33487-9bab-4a62-a07c-17f8c118f948' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/f1e33487-9bab-4a62-a07c-17f8c118f948,http://disclosure.algomapublichealth.com/Portal/Facility/Details/5c965a40-8fc1-46f3-815e-2203b218c660
06-Dec-2023,Follow-up,Sandro's Restaurant - Restaurant,157821,location.href = '/Portal/Inspection/Details/6f4172a6-b4c9-4c2b-ad0e-17a0ae9aaa99' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/6f4172a6-b4c9-4c2b-ad0e-17a0ae9aaa99,http://disclosure.algomapublichealth.com/Portal/Facility/Details/5c965a40-8fc1-46f3-815e-2203b218c660
28-Nov-2023,Required,Sandro's Restaurant - Restaurant,157178,location.href = '/Portal/Inspection/Details/d15e15c5-59a0-46f8-b1ef-04d28ee812bf' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d15e15c5-59a0-46f8-b1ef-04d28ee812bf,http://disclosure.algomapublichealth.com/Portal/Facility/Details/5c965a40-8fc1-46f3-815e-2203b218c660
11-Aug-2023,Required,Sandro's Restaurant - Restaurant,134782,location.href = '/Portal/Inspection/Details/f95efd48-f0e1-4da9-bac8-a7ad19b98b14' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/f95efd48-f0e1-4da9-bac8-a7ad19b98b14,http://disclosure.algomapublichealth.com/Portal/Facility/Details/5c965a40-8fc1-46f3-815e-2203b218c660
04-Apr-2023,Required,Sandro's Restaurant - Restaurant,109676,location.href = '/Portal/Inspection/Details/08b689ff-f8fd-437c-b57a-f0e66413e07a' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/08b689ff-f8fd-437c-b57a-f0e66413e07a,http://disclosure.algomapublichealth.com/Portal/Facility/Details/5c965a40-8fc1-46f3-815e-2203b218c660
10-Nov-2022,Follow-up,Sandro's Restaurant - Restaurant,93236,location.href = '/Portal/Inspection/Details/1d5cc7df-ff21-4eb3-ad77-06718cfbd987' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/1d5cc7df-ff21-4eb3-ad77-06718cfbd987,http://disclosure.algomapublichealth.com/Portal/Facility/Details/5c965a40-8fc1-46f3-815e-2203b218c660
27-Oct-2022,Required,Sandro's Restaurant - Restaurant,91887,location.href = '/Portal/Inspection/Details/2caa0607-c6a7-44af-90fe-3f9a99ecd631' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2caa0607-c6a7-44af-90fe-3f9a99ecd631,http://disclosure.algomapublichealth.com/Portal/Facility/Details/5c965a40-8fc1-46f3-815e-2203b218c660
26-Jul-2022,Required,Sandro's Restaurant - Restaurant,87406,location.href = '/Portal/Inspection/Details/2b7c31d4-069f-4495-8362-aba38659c3ee' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2b7c31d4-069f-4495-8362-aba38659c3ee,http://disclosure.algomapublichealth.com/Portal/Facility/Details/5c965a40-8fc1-46f3-815e-2203b218c660
12-Aug-2023,Required,Sarah's Food Truck - Mobile Preparation Premises,135221,location.href = '/Portal/Inspection/Details/fc46f748-e902-4848-8df7-d48eace7e01d' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/fc46f748-e902-4848-8df7-d48eace7e01d,http://disclosure.algomapublichealth.com/Portal/Facility/Details/d6059330-757a-43b8-b856-edf96fede196
25-Apr-2023,Required,Sarah's Food Truck - Mobile Preparation Premises,114561,location.href = '/Portal/Inspection/Details/ca6929ff-8e3c-42b6-a9f2-ae8692e61993' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ca6929ff-8e3c-42b6-a9f2-ae8692e61993,http://disclosure.algomapublichealth.com/Portal/Facility/Details/d6059330-757a-43b8-b856-edf96fede196
02-Jun-2022,Required,Sarah's Food Truck - Mobile Preparation Premises,84693,location.href = '/Portal/Inspection/Details/7733de08-1914-433f-9073-6fcc8daf336d' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/7733de08-1914-433f-9073-6fcc8daf336d,http://disclosure.algomapublichealth.com/Portal/Facility/Details/d6059330-757a-43b8-b856-edf96fede196
14-Jun-2023,Required,Sassafrass Fries - Mobile Preparation Premises,128785,location.href = '/Portal/Inspection/Details/7d6f3845-0549-4969-a3f5-a75d592a83fc' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/7d6f3845-0549-4969-a3f5-a75d592a83fc,http://disclosure.algomapublichealth.com/Portal/Facility/Details/341e4b80-376d-4bbd-8326-229c113f5713
31-May-2022,Required,Sassafrass Fries - Mobile Preparation Premises,85798,location.href = '/Portal/Inspection/Details/08f1e24c-e87c-4063-afc4-337aa47ae734' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/08f1e24c-e87c-4063-afc4-337aa47ae734,http://disclosure.algomapublichealth.com/Portal/Facility/Details/341e4b80-376d-4bbd-8326-229c113f5713
26-Apr-2024,Required,Sault Area Hospital - Hospital,168040,location.href = '/Portal/Inspection/Details/8476aae4-64c1-435c-ba52-fc91572d8be8' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/8476aae4-64c1-435c-ba52-fc91572d8be8,http://disclosure.algomapublichealth.com/Portal/Facility/Details/47f06780-1ee0-49a8-ae44-6e4bab6ad381
30-Nov-2023,Required,Sault Area Hospital - Hospital,157427,location.href = '/Portal/Inspection/Details/fe4e1917-6c5c-4b11-b169-7318063fbe11' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/fe4e1917-6c5c-4b11-b169-7318063fbe11,http://disclosure.algomapublichealth.com/Portal/Facility/Details/47f06780-1ee0-49a8-ae44-6e4bab6ad381
09-Jun-2023,Required,Sault Area Hospital - Hospital,126642,location.href = '/Portal/Inspection/Details/8e2e3386-5992-4b8e-b89d-a81bb389323f' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/8e2e3386-5992-4b8e-b89d-a81bb389323f,http://disclosure.algomapublichealth.com/Portal/Facility/Details/47f06780-1ee0-49a8-ae44-6e4bab6ad381
