Facility Name,Site Address,Last Inspection Date,url_entity_partial,category,Facility Type,url_entity_full
Lynda Hair Salon,136 Keats Dr  Woodstock ON N4S 8B8,,location.href = '/Portal/Facility/Details/955b1d3c-f2b8-417f-8b7c-a0179e861106' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/955b1d3c-f2b8-417f-8b7c-a0179e861106
Magic Nails and Beauty Spa,417 Wellington St  St. Thomas ON N5R 5J5,,location.href = '/Portal/Facility/Details/0f5318e9-b7bc-4699-9492-723205e6bf10' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/0f5318e9-b7bc-4699-9492-723205e6bf10
Magicuts,C5-200 Broadway St  Tillsonburg ON N4G 5A7,07/24/2023,location.href = '/Portal/Facility/Details/c11d3d40-f37b-4023-9c57-6cd55faa99a9' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/c11d3d40-f37b-4023-9c57-6cd55faa99a9
Mai Nails,2-435 Norwich Ave  Woodstock ON N4S 3W4,02/14/2023,location.href = '/Portal/Facility/Details/bf139cdc-faf7-4504-87be-b8042943b44d' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/bf139cdc-faf7-4504-87be-b8042943b44d
Main Attraction,224 Springbank Ave  Woodstock ON N4S 7R3,10/04/2023,location.href = '/Portal/Facility/Details/f5ffd8e6-f5a7-4367-89c6-4c101ec868f1' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/f5ffd8e6-f5a7-4367-89c6-4c101ec868f1
Mane Avenue,97 Oliver Cres  Thamesford ON N0M 2M0,10/17/2023,location.href = '/Portal/Facility/Details/17a11451-099c-436a-aa14-2efc9baaa42b' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/17a11451-099c-436a-aa14-2efc9baaa42b
Manson Tattoo and Custom Paint,93 Thames St S  Ingersoll ON N5C 2T2,05/30/2023,location.href = '/Portal/Facility/Details/caa6b42e-3d84-44ed-a3ab-5b917a836cea' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/caa6b42e-3d84-44ed-a3ab-5b917a836cea
Maples Nursing Home -Hair,94 William St S  Tavistock ON N0B 2R0,,location.href = '/Portal/Facility/Details/76f8eeb9-ccbd-415e-8a76-ad329382ef20' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/76f8eeb9-ccbd-415e-8a76-ad329382ef20
Maples Retirement Home-Hair,94 William St S  Tavistock ON N0B 2R0,,location.href = '/Portal/Facility/Details/ab2bd376-12a5-439c-9802-a4240a33bc64' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/ab2bd376-12a5-439c-9802-a4240a33bc64
Margaret's Esthetics,333742 Plank Line  Salford ON N0J 1W0,06/26/2023,location.href = '/Portal/Facility/Details/f92c205f-8a43-4922-89ad-ff46ed69481b' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/f92c205f-8a43-4922-89ad-ff46ed69481b
Mary Jane's Hair Design,133 Talbot St W  Aylmer ON N5H 1J9,,location.href = '/Portal/Facility/Details/baec31ee-f2c5-4b55-a1d6-726d535a1b35' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/baec31ee-f2c5-4b55-a1d6-726d535a1b35
Men's Barber Shop,44 Broadway St  Tillsonburg ON,,location.href = '/Portal/Facility/Details/0f56f5b6-2152-4cfa-9e33-9322a90d311b' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/0f56f5b6-2152-4cfa-9e33-9322a90d311b
Metcalfe Gardens - Hair Salon,45 Metcalfe St  St. Thomas ON N5R 3K4,,location.href = '/Portal/Facility/Details/ec651c5d-3039-46e7-90af-17603681da34' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/ec651c5d-3039-46e7-90af-17603681da34
Michelle's Hair Design,9 Princess Ave  St. Thomas ON N5R 3V3,09/26/2023,location.href = '/Portal/Facility/Details/f3dd8c27-4764-4519-b93b-f5b57ad54159' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/f3dd8c27-4764-4519-b93b-f5b57ad54159
Milo's Hair Studio,182 Currie Rd  Dutton ON N0L 1J0,10/16/2023,location.href = '/Portal/Facility/Details/b299dd0d-2429-4535-becc-9a9da07b7ca0' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/b299dd0d-2429-4535-becc-9a9da07b7ca0
Monika Beauty Salon,357 Porter Dr  Woodstock ON N4T 0H1,06/06/2023,location.href = '/Portal/Facility/Details/79589c58-ff09-4906-90aa-ae01c6b596ec' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/79589c58-ff09-4906-90aa-ae01c6b596ec
Moonlight Elegance Beautique,108-613 Talbot St  St. Thomas Ontario N5P 1C6,,location.href = '/Portal/Facility/Details/605db21b-1339-4e46-b96f-9557932ae948' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/605db21b-1339-4e46-b96f-9557932ae948
Morrison Electrolysis,744927 OXFORD RD 17  WOODSTOCK ON N4S 7W1,09/21/2023,location.href = '/Portal/Facility/Details/116d472b-7da3-4892-818b-b6d3f7513481' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/116d472b-7da3-4892-818b-b6d3f7513481
Morrison Electrolysis,127 Falcon Dr  Woodstock ON N4T 1V5,10/24/2022,location.href = '/Portal/Facility/Details/d2d4d580-0065-4b0c-9c15-c1b47e539cb6' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/d2d4d580-0065-4b0c-9c15-c1b47e539cb6
My Cozy Day Spa,562 Lansdowne Ave  Woodstock ON N4T 1J8,08/11/2023,location.href = '/Portal/Facility/Details/9b2d0d5f-edd6-403c-993d-1691867bf5c7' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/9b2d0d5f-edd6-403c-993d-1691867bf5c7
Mystique,4-364 Springbank Ave  Woodstock ON N4T 1M4,,location.href = '/Portal/Facility/Details/f386fe64-3687-418f-b348-36433d138d69' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/f386fe64-3687-418f-b348-36433d138d69
NADO Skin & Body,204 Main Street  Port Stanley Ontario N5L 1C4,12/01/2022,location.href = '/Portal/Facility/Details/200b233a-c6b0-47de-bd5a-308020b72179' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/200b233a-c6b0-47de-bd5a-308020b72179
Nailtastic Nails by Girl,229 Blandford St  Innerkip ON N0J 1M0,11/03/2023,location.href = '/Portal/Facility/Details/07f5489f-eb67-42ed-ba9c-a03595f14980' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/07f5489f-eb67-42ed-ba9c-a03595f14980
Natalie Ellen Day Spa,1026 Alberni Rd  Woodstock ON N4T 0C3,,location.href = '/Portal/Facility/Details/25a08188-4cf8-4976-a457-354109a139e8' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/25a08188-4cf8-4976-a457-354109a139e8
Naturally Rooted Hair & Apothecary,362 Dundas St  Woodstock ON N4S 1B7,02/13/2023,location.href = '/Portal/Facility/Details/09d2638e-7bc3-4c08-99ff-b30ff4cc5482' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/09d2638e-7bc3-4c08-99ff-b30ff4cc5482
Nazpeet Beauty Spa,112 Passchendaele Street  Woodstock N4T 0J3,06/26/2023,location.href = '/Portal/Facility/Details/026d7553-972d-48e7-b2a0-70d55cba7896' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/026d7553-972d-48e7-b2a0-70d55cba7896
Nicely Done Nail Studio,12 Argyle Street  Wallacetown N0L 2M0,01/16/2023,location.href = '/Portal/Facility/Details/b1dfbd46-dced-40bc-9053-c89561f4cf88' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/b1dfbd46-dced-40bc-9053-c89561f4cf88
Nina's Hair & Beauty Shop & Tanning,51146 Ron McNeil Line  Springfield ON N0L 2J0,,location.href = '/Portal/Facility/Details/50a5a8a1-9387-4135-bfdb-3ae35797c91d' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/50a5a8a1-9387-4135-bfdb-3ae35797c91d
Ni's Hair Design,5 Dougall St  Woodstock ON N4S 7V6,,location.href = '/Portal/Facility/Details/23d08f9d-0a79-4311-bf7b-b52cf97b2126' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/23d08f9d-0a79-4311-bf7b-b52cf97b2126
Noor's Salon and Spa,350 Guysborough Dr  Woodstock ON N4S 7W2,,location.href = '/Portal/Facility/Details/091ee600-8108-437f-a81d-d720e9e1aceb' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/091ee600-8108-437f-a81d-d720e9e1aceb
Norwich Place Hair Design,333 Norwich Ave  Woodstock ON N4S 3W1,02/24/2023,location.href = '/Portal/Facility/Details/ab4fb06d-9561-4fc1-b39b-387539692198' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/ab4fb06d-9561-4fc1-b39b-387539692198
Notes & Knots,P.O. Box 340  Rodney Ontario N0L 2C0,10/11/2023,location.href = '/Portal/Facility/Details/8480cc1b-280b-4987-9513-aec2fbe93c8a' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/8480cc1b-280b-4987-9513-aec2fbe93c8a
Odella Beauty,20 Parkins Avenue  St.Thomas ON N5P 1X4,10/03/2023,location.href = '/Portal/Facility/Details/adc77731-b536-45fa-954a-95796114cbae' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/adc77731-b536-45fa-954a-95796114cbae
Om Aromatherapy & Essential Oils/ Ann Marie's Beauty Bar,15 Mitchell St  St Thomas ON N5R 2T6,,location.href = '/Portal/Facility/Details/5c2c3772-a437-47f6-a0da-c6d29f7a5234' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/5c2c3772-a437-47f6-a0da-c6d29f7a5234
One Red Chair,129 Ross St  St. Thomas ON N5R 3X9,05/01/2023,location.href = '/Portal/Facility/Details/619f78c7-833c-4e09-ac7e-d3d6917e288d' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/619f78c7-833c-4e09-ac7e-d3d6917e288d
Ontario Centre Nails & Spa Inc,76-1063 Talbot St  St. Thomas ON N5P 1G4,10/13/2022,location.href = '/Portal/Facility/Details/8a56c263-27ab-43cf-95c7-a69dfe71f27a' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/8a56c263-27ab-43cf-95c7-a69dfe71f27a
Oxford Manor Rest Home,276 Oxford St  Ingersoll ON N5C 2W1,,location.href = '/Portal/Facility/Details/7a3c9957-ed14-4a81-aea8-a3fb85a43945' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/7a3c9957-ed14-4a81-aea8-a3fb85a43945
Pamela's Professional Electrolysis,20 Vimy Pl  Woodstock ON N4S 7H9,,location.href = '/Portal/Facility/Details/ec37b86e-9ce6-4494-a6cf-1c7e814d5e04' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/ec37b86e-9ce6-4494-a6cf-1c7e814d5e04
Pamper Me Hair Salon,123B-417 Welington St  St Thomas ON N5R 5J5,03/28/2023,location.href = '/Portal/Facility/Details/be76a322-83a4-481f-8b49-c832891fd23d' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/be76a322-83a4-481f-8b49-c832891fd23d
Park Place Retirement Home,126 Graham St  Woodstock ON N4S 6J9,,location.href = '/Portal/Facility/Details/d7baff2c-c05f-453f-b126-d1bd6dd36c2d' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/d7baff2c-c05f-453f-b126-d1bd6dd36c2d
Passionate Nails,589 Talbot St  St. Thomas ON N5P 1C5,,location.href = '/Portal/Facility/Details/ec79ea31-5d41-4949-b79d-44cd4f354446' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/ec79ea31-5d41-4949-b79d-44cd4f354446
Paul's Barber Shop,165 Currie Rd  Dutton ON N0L 1J0,09/15/2022,location.href = '/Portal/Facility/Details/ac49debd-d75d-4e13-b55e-28447cc3dd5b' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/ac49debd-d75d-4e13-b55e-28447cc3dd5b
People Care Nursing Home - hair,28 William St N  Tavistock ON N0B 2R0,,location.href = '/Portal/Facility/Details/64c118fb-5aaf-4455-8cdd-a86bb8ab0944' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/64c118fb-5aaf-4455-8cdd-a86bb8ab0944
Phantastic Nails,755 Talbot St  St. Thomas ON N5P 1E3,07/19/2023,location.href = '/Portal/Facility/Details/5f347eb3-a372-4cb6-9142-7d041ce6be90' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/5f347eb3-a372-4cb6-9142-7d041ce6be90
Plaza Beauty Salon,40 Churchill Cres  St. Thomas ON N5R 1N2,03/30/2023,location.href = '/Portal/Facility/Details/6cbc947d-f889-49a2-a2ac-de8e4ca49317' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/6cbc947d-f889-49a2-a2ac-de8e4ca49317
Polished to Perfection,83 Finkle St  Woodstock ON N4S 3C9,,location.href = '/Portal/Facility/Details/df0621e9-a77b-43b4-9805-b4b2bb9b9f53' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/df0621e9-a77b-43b4-9805-b4b2bb9b9f53
Posh Hair Studio,135 John Davies Dr  Woodstock ON N4T 1N1,,location.href = '/Portal/Facility/Details/47b19f31-9668-476a-ad4f-1fb5624582a1' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/47b19f31-9668-476a-ad4f-1fb5624582a1
P-polished Nail & Spa,373 Dundas St  Woodstock ON N4S 1B6,10/24/2023,location.href = '/Portal/Facility/Details/27e580de-79e1-4ad5-86e8-c9858c541eeb' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/27e580de-79e1-4ad5-86e8-c9858c541eeb
Preet Beauty Concept,8 Curren Cres  Tillsonburg ON N4G 0J3,08/03/2023,location.href = '/Portal/Facility/Details/bcc25fd3-52f4-4ea6-a621-eba24a166543' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/bcc25fd3-52f4-4ea6-a621-eba24a166543
Prestige Laser Hair Removal and Esthetics,10-79 Montclair Dr  Woodstock ON N4V 1C5,06/06/2023,location.href = '/Portal/Facility/Details/74b81b78-11a1-4b46-af4c-b19b9a60ee9d' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/74b81b78-11a1-4b46-af4c-b19b9a60ee9d
Prime Barbershop,370 Dundas St  Woodstock ON N4S 1B7,09/25/2023,location.href = '/Portal/Facility/Details/2c637974-bd1f-496e-b376-56bb1e3b6890' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/2c637974-bd1f-496e-b376-56bb1e3b6890
Purebliss Extensions,65 Woodstock St S  Tavistock ON N0B 2R0,11/02/2023,location.href = '/Portal/Facility/Details/531d516f-124a-4034-8d92-59fcac31124a' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/531d516f-124a-4034-8d92-59fcac31124a
Purely Wicked,633 Talbot St  St. Thomas ON N5P 1C9,,location.href = '/Portal/Facility/Details/11e1408c-a358-4488-98cc-93835128cb96' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/11e1408c-a358-4488-98cc-93835128cb96
Razor's Edge,1-15 Arthur Ave  St. Thomas ON N5P 3L3,08/01/2023,location.href = '/Portal/Facility/Details/55037694-95a0-42b1-841c-e26cd0c09215' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/55037694-95a0-42b1-841c-e26cd0c09215
Re Coop Spa,243517 Airport Rd.  Tillsonburg ON N4G 4H1,,location.href = '/Portal/Facility/Details/3a3b3d83-100c-4cc2-ad38-6812ade956d5' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/3a3b3d83-100c-4cc2-ad38-6812ade956d5
Realistic Hair,965 Nesbitt Cres  Woodstock ON N4S 7N9,10/10/2023,location.href = '/Portal/Facility/Details/ff98295e-afc8-48e6-9e3f-6f2ee46ef5ed' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/ff98295e-afc8-48e6-9e3f-6f2ee46ef5ed
Reet Elegance,130 Birdie Court  Woodstock ON N4T 0N3,08/02/2023,location.href = '/Portal/Facility/Details/1be0c31c-f021-4a41-a3e3-6e62c21ff135' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/1be0c31c-f021-4a41-a3e3-6e62c21ff135
Reflections Hair Studio - Private Home,315 Hill  St Port Stanley ON N5L 1J8,09/21/2022,location.href = '/Portal/Facility/Details/f2e5ee22-f45d-4003-9068-e888497c3d83' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/f2e5ee22-f45d-4003-9068-e888497c3d83
Renewal Day Spa,193 Kingfisher Ave  Woodstock ON N4T 1T6,,location.href = '/Portal/Facility/Details/d8b9257e-c35f-4558-b5e4-bb3946c571f8' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/d8b9257e-c35f-4558-b5e4-bb3946c571f8
Re-Treat Day Spa,133 Curtis St  St. Thomas ON N5P 1J4,08/28/2023,location.href = '/Portal/Facility/Details/2697ebc5-5127-4d9f-beed-2896e355cf42' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/2697ebc5-5127-4d9f-beed-2896e355cf42
Rhiannon's Smart Cuts,792 Grosvenor St  Woodstock ON N4S 5G6,,location.href = '/Portal/Facility/Details/07f3275c-4c96-4bc9-845d-7773e1ba9a26' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/07f3275c-4c96-4bc9-845d-7773e1ba9a26
Ritual Ink,388-390 Talbot St  St. Thomas Ontario N5P 1B7,,location.href = '/Portal/Facility/Details/fddb4031-9b20-410a-afe5-3ea5b415a8a3' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/fddb4031-9b20-410a-afe5-3ea5b415a8a3
Roots to Ends Hair Studio,63 Charles St E  Ingersoll ON N5C 1J5,10/23/2023,location.href = '/Portal/Facility/Details/5aa1fdf8-3988-42bd-88ba-5e4eb040c2fc' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/5aa1fdf8-3988-42bd-88ba-5e4eb040c2fc
Rosa's New Image Hair Style,207 Graham Rd  West Lorne ON N0L 2P0,10/11/2023,location.href = '/Portal/Facility/Details/d436a465-78be-4969-9f68-b700ff582aa1' ,"Hair, Aesthetics, Tattoo And Body Piercing",,https://healthinspect.ca/Portal/Facility/Details/d436a465-78be-4969-9f68-b700ff582aa1
