Critical Infractions Count,Non Critical Infractions Count,Inspection Type,Inspection Date,url_inspection,url_inspection_full,url_entity_full
0,0,Required,02-Dec-2023,location.href = '/Portal/Inspection/Details/78c5fdd7-a90f-4c5f-8ebf-edcdcf6d6ce5' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/78c5fdd7-a90f-4c5f-8ebf-edcdcf6d6ce5,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/471e39ce-25f6-4828-84f1-b470313583e5
0,0,Required,17-Dec-2022,location.href = '/Portal/Inspection/Details/907774e1-af16-47fe-992f-35dec136df8e' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/907774e1-af16-47fe-992f-35dec136df8e,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/471e39ce-25f6-4828-84f1-b470313583e5
0,0,Required,02-Dec-2023,location.href = '/Portal/Inspection/Details/88fd6874-8626-42e3-8388-8ca50a1d4105' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/88fd6874-8626-42e3-8388-8ca50a1d4105,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/81cc4474-8cbd-472d-bb9f-9cbe0a3146f0
0,0,Required,17-Dec-2022,location.href = '/Portal/Inspection/Details/04f6c360-974a-4791-a237-c467fcbd64da' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/04f6c360-974a-4791-a237-c467fcbd64da,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/81cc4474-8cbd-472d-bb9f-9cbe0a3146f0
0,0,Required,02-Dec-2023,location.href = '/Portal/Inspection/Details/4e9d5e2f-f8f8-4163-a183-bb39af4e437b' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4e9d5e2f-f8f8-4163-a183-bb39af4e437b,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/62d4c5db-ecee-4d66-afce-d4e8f047aaff
0,0,Required,17-Dec-2022,location.href = '/Portal/Inspection/Details/565c7287-4444-4fbd-8253-8e01ae2d879e' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/565c7287-4444-4fbd-8253-8e01ae2d879e,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/62d4c5db-ecee-4d66-afce-d4e8f047aaff
0,0,Follow-up,13-Jan-2024,location.href = '/Portal/Inspection/Details/ffe19c1f-38c1-4feb-9097-e85d4b681c52' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ffe19c1f-38c1-4feb-9097-e85d4b681c52,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ba96d585-eb8c-401a-bc08-6aced2a134f7
0,2,Required,02-Dec-2023,location.href = '/Portal/Inspection/Details/540e5470-a77e-4e6f-a700-41617331207b' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/540e5470-a77e-4e6f-a700-41617331207b,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ba96d585-eb8c-401a-bc08-6aced2a134f7
0,1,Required,17-Dec-2022,location.href = '/Portal/Inspection/Details/f319af24-79a3-4293-88c0-193889c7fa77' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f319af24-79a3-4293-88c0-193889c7fa77,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ba96d585-eb8c-401a-bc08-6aced2a134f7
0,0,Follow-up,13-Jan-2024,location.href = '/Portal/Inspection/Details/de229cff-01df-44bc-baf2-019c06a79c2d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/de229cff-01df-44bc-baf2-019c06a79c2d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/86461eeb-c30e-4257-9962-1c0aa1956a86
0,1,Required,02-Dec-2023,location.href = '/Portal/Inspection/Details/60f5f1a8-0c3a-4074-a1f1-4b078c3f1086' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/60f5f1a8-0c3a-4074-a1f1-4b078c3f1086,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/86461eeb-c30e-4257-9962-1c0aa1956a86
0,0,Required,17-Dec-2022,location.href = '/Portal/Inspection/Details/0b5b915f-5df2-4105-b4e5-229ad62af743' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0b5b915f-5df2-4105-b4e5-229ad62af743,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/86461eeb-c30e-4257-9962-1c0aa1956a86
0,0,Required,02-Dec-2023,location.href = '/Portal/Inspection/Details/1e84c35b-8878-4ed4-8c10-e7de1a130c18' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/1e84c35b-8878-4ed4-8c10-e7de1a130c18,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/13391dbf-b666-41b3-b124-8091f80d6a66
0,0,Required,17-Dec-2022,location.href = '/Portal/Inspection/Details/0aca32c5-ff79-49db-a2b0-09750cefae33' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0aca32c5-ff79-49db-a2b0-09750cefae33,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/13391dbf-b666-41b3-b124-8091f80d6a66
0,0,Required,02-Dec-2023,location.href = '/Portal/Inspection/Details/e0c7cc7a-a9ca-408f-b673-50a7ead50def' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e0c7cc7a-a9ca-408f-b673-50a7ead50def,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/3150d562-00dd-455c-ad1b-b2f36cafd48f
0,0,Required,17-Dec-2022,location.href = '/Portal/Inspection/Details/ba72a09f-7261-4ef1-9d95-e2eebfa86a8d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ba72a09f-7261-4ef1-9d95-e2eebfa86a8d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/3150d562-00dd-455c-ad1b-b2f36cafd48f
0,0,Required,13-Jan-2024,location.href = '/Portal/Inspection/Details/3090af28-937b-456f-8d66-8d9d1dc2fa79' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/3090af28-937b-456f-8d66-8d9d1dc2fa79,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/811b22fb-83bb-42b2-8011-931362983f3a
0,0,Required,17-Dec-2022,location.href = '/Portal/Inspection/Details/bbef2841-89e1-48ff-8cfc-99af7b6a3266' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/bbef2841-89e1-48ff-8cfc-99af7b6a3266,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/811b22fb-83bb-42b2-8011-931362983f3a
0,0,Required,02-Dec-2023,location.href = '/Portal/Inspection/Details/563fb80d-b7c6-4ed3-8ce0-5c3c0337e101' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/563fb80d-b7c6-4ed3-8ce0-5c3c0337e101,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/670edf29-e298-4ea6-8912-4304a924f3db
0,0,Required,17-Dec-2022,location.href = '/Portal/Inspection/Details/48d9800c-6d92-493d-938d-39c12dd9fb4f' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/48d9800c-6d92-493d-938d-39c12dd9fb4f,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/670edf29-e298-4ea6-8912-4304a924f3db
0,0,Required,02-Dec-2023,location.href = '/Portal/Inspection/Details/0e36bdb3-0f86-4c1d-a20b-d4612e41570f' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0e36bdb3-0f86-4c1d-a20b-d4612e41570f,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/b2c8dbeb-5389-4f3d-8fa0-e8adf257696a
0,0,Required,17-Dec-2022,location.href = '/Portal/Inspection/Details/d7f31cd8-5f99-4dc8-a4bb-45ebf38dda3a' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d7f31cd8-5f99-4dc8-a4bb-45ebf38dda3a,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/b2c8dbeb-5389-4f3d-8fa0-e8adf257696a
0,0,Required,02-Dec-2023,location.href = '/Portal/Inspection/Details/715630f3-96e1-4542-9c81-989331f0f29e' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/715630f3-96e1-4542-9c81-989331f0f29e,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/977a3467-26bc-4a1b-8e6f-3aa337d0a2b3
0,0,Required,17-Dec-2022,location.href = '/Portal/Inspection/Details/2ceea11a-4d5f-4564-a957-31c9b8222d5a' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2ceea11a-4d5f-4564-a957-31c9b8222d5a,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/977a3467-26bc-4a1b-8e6f-3aa337d0a2b3
0,1,Follow-up,11-Jan-2024,location.href = '/Portal/Inspection/Details/2ccffbe6-f8e8-488b-920f-64e69ac17f11' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2ccffbe6-f8e8-488b-920f-64e69ac17f11,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/43c0c520-a160-4286-8488-027ac195c656
1,0,Required,12-Dec-2023,location.href = '/Portal/Inspection/Details/b75aef58-b212-4bae-a8f6-dd17fc42f110' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b75aef58-b212-4bae-a8f6-dd17fc42f110,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/43c0c520-a160-4286-8488-027ac195c656
1,4,Required,07-Jun-2022,location.href = '/Portal/Inspection/Details/0033a411-c0f7-4237-b007-2084ce650d8a' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0033a411-c0f7-4237-b007-2084ce650d8a,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/43c0c520-a160-4286-8488-027ac195c656
1,1,Required,06-Dec-2023,location.href = '/Portal/Inspection/Details/ecc98398-a625-4b7f-856d-0f6b0559f29b' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ecc98398-a625-4b7f-856d-0f6b0559f29b,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d90f10b1-e4f3-40b1-beff-f31bc8225325
0,0,Required,05-Oct-2022,location.href = '/Portal/Inspection/Details/15028eec-a8ee-4684-96a3-b2f5a8acbf8b' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/15028eec-a8ee-4684-96a3-b2f5a8acbf8b,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d90f10b1-e4f3-40b1-beff-f31bc8225325
0,0,Required,16-Jan-2024,location.href = '/Portal/Inspection/Details/6f2932aa-a9ba-4748-acf3-7dd107f03e69' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6f2932aa-a9ba-4748-acf3-7dd107f03e69,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/5496ef20-d625-4428-b968-85f0ec8e0f5d
0,0,Required,08-Feb-2023,location.href = '/Portal/Inspection/Details/7be4ba8b-92c9-4977-af57-241b705a7977' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/7be4ba8b-92c9-4977-af57-241b705a7977,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/5496ef20-d625-4428-b968-85f0ec8e0f5d
0,0,Follow-up,20-Jul-2023,location.href = '/Portal/Inspection/Details/5bab9eff-7a05-4764-8e82-482b0d8b1bae' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5bab9eff-7a05-4764-8e82-482b0d8b1bae,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/64face4d-2fa7-46ca-a6d4-4e39e8f2ade7
2,1,Required,13-Jul-2023,location.href = '/Portal/Inspection/Details/95fec8a2-793f-4151-83fd-ebfa6755d922' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/95fec8a2-793f-4151-83fd-ebfa6755d922,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/64face4d-2fa7-46ca-a6d4-4e39e8f2ade7
0,1,Required,15-Dec-2022,location.href = '/Portal/Inspection/Details/b3b7f91a-0870-4923-9a84-6bf356698af7' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b3b7f91a-0870-4923-9a84-6bf356698af7,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/64face4d-2fa7-46ca-a6d4-4e39e8f2ade7
0,0,Required,08-Feb-2024,location.href = '/Portal/Inspection/Details/dd1a76b7-46dd-4ade-b43b-5eb95af270fe' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/dd1a76b7-46dd-4ade-b43b-5eb95af270fe,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/534535bf-a48a-4092-bcfa-1d309d9bec27
0,0,Required,20-Oct-2023,location.href = '/Portal/Inspection/Details/41e685b9-66ed-4b0f-893e-501f4dda046d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/41e685b9-66ed-4b0f-893e-501f4dda046d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/534535bf-a48a-4092-bcfa-1d309d9bec27
0,0,Follow-up,01-Mar-2023,location.href = '/Portal/Inspection/Details/a2165a56-da6f-49cc-a280-ca825c71c0ca' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a2165a56-da6f-49cc-a280-ca825c71c0ca,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/534535bf-a48a-4092-bcfa-1d309d9bec27
2,2,Required,15-Feb-2023,location.href = '/Portal/Inspection/Details/59ed8bae-bcd2-4117-ad21-e2f91a222717' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/59ed8bae-bcd2-4117-ad21-e2f91a222717,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/534535bf-a48a-4092-bcfa-1d309d9bec27
0,2,Required,29-Sep-2022,location.href = '/Portal/Inspection/Details/6165b3c6-214b-4d99-a677-9b1f9a1b207f' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6165b3c6-214b-4d99-a677-9b1f9a1b207f,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/534535bf-a48a-4092-bcfa-1d309d9bec27
0,0,Required,26-Jun-2023,location.href = '/Portal/Inspection/Details/fe8e91e3-b85b-4f28-be3c-e5332da1b459' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/fe8e91e3-b85b-4f28-be3c-e5332da1b459,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/b95e54fb-76c5-41e4-b5c1-2778e89e20ed
0,0,Required,12-Aug-2022,location.href = '/Portal/Inspection/Details/8a0d0bb8-1c71-41c2-bb42-6bc4b0cb7525' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/8a0d0bb8-1c71-41c2-bb42-6bc4b0cb7525,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/b95e54fb-76c5-41e4-b5c1-2778e89e20ed
0,2,Required,25-Jan-2024,location.href = '/Portal/Inspection/Details/bad77965-823f-496b-b22c-0e2d2fd0f97b' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/bad77965-823f-496b-b22c-0e2d2fd0f97b,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/33d4b06e-35b7-4732-b693-9a8fbece3bba
0,0,Required,08-Feb-2023,location.href = '/Portal/Inspection/Details/6f811b0c-8dea-4098-a790-62a367a988bb' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6f811b0c-8dea-4098-a790-62a367a988bb,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/33d4b06e-35b7-4732-b693-9a8fbece3bba
0,2,Required,06-Sep-2022,location.href = '/Portal/Inspection/Details/0c687e5a-81d5-45fd-9a5f-e9563386e587' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0c687e5a-81d5-45fd-9a5f-e9563386e587,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/33d4b06e-35b7-4732-b693-9a8fbece3bba
0,1,Required,28-Feb-2024,location.href = '/Portal/Inspection/Details/8b9296fc-e3f2-4984-af6d-98a3c9edfbc3' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/8b9296fc-e3f2-4984-af6d-98a3c9edfbc3,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/02a349f2-8b2a-47b4-9b12-b7c98b074ec9
0,0,Required,27-Nov-2023,location.href = '/Portal/Inspection/Details/24468bbe-2509-48bd-a0d9-1beb922d79e9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/24468bbe-2509-48bd-a0d9-1beb922d79e9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/02a349f2-8b2a-47b4-9b12-b7c98b074ec9
0,0,Follow-up,04-Jul-2023,location.href = '/Portal/Inspection/Details/dd34cd71-0855-4eb1-8ed5-478324027e46' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/dd34cd71-0855-4eb1-8ed5-478324027e46,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/02a349f2-8b2a-47b4-9b12-b7c98b074ec9
1,0,Required,26-Jun-2023,location.href = '/Portal/Inspection/Details/c9820b9b-ca71-408e-9370-01cdea848f78' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c9820b9b-ca71-408e-9370-01cdea848f78,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/02a349f2-8b2a-47b4-9b12-b7c98b074ec9
0,0,Required,08-Mar-2023,location.href = '/Portal/Inspection/Details/91ec025b-4022-45e7-bdda-341015b264a1' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/91ec025b-4022-45e7-bdda-341015b264a1,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/02a349f2-8b2a-47b4-9b12-b7c98b074ec9
1,0,Required,23-Nov-2022,location.href = '/Portal/Inspection/Details/58b8c752-d730-4feb-813a-e43cde9ece15' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/58b8c752-d730-4feb-813a-e43cde9ece15,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/02a349f2-8b2a-47b4-9b12-b7c98b074ec9
0,0,Required,03-Aug-2022,location.href = '/Portal/Inspection/Details/53b40818-505c-4098-b58f-ceba1f92ea4a' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/53b40818-505c-4098-b58f-ceba1f92ea4a,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/02a349f2-8b2a-47b4-9b12-b7c98b074ec9
0,1,Required,05-Dec-2023,location.href = '/Portal/Inspection/Details/b2f29770-b66c-4991-aa3f-4a23c81f51fd' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b2f29770-b66c-4991-aa3f-4a23c81f51fd,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d036a6cd-7a7b-4bf3-98cd-ea9ca58dcb64
0,1,Required,07-Dec-2022,location.href = '/Portal/Inspection/Details/d60fdf30-7c5f-452e-807c-b4f74ad9a5b8' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d60fdf30-7c5f-452e-807c-b4f74ad9a5b8,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d036a6cd-7a7b-4bf3-98cd-ea9ca58dcb64
2,0,Required,23-Jan-2024,location.href = '/Portal/Inspection/Details/58b72bf5-971f-4849-bb10-d8ea7b235ae5' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/58b72bf5-971f-4849-bb10-d8ea7b235ae5,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/eb455d70-a8e7-45fd-8f91-02fa26f0c36e
1,0,Required,15-Aug-2023,location.href = '/Portal/Inspection/Details/deaa1169-65c6-40e4-b504-1327890d4312' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/deaa1169-65c6-40e4-b504-1327890d4312,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/eb455d70-a8e7-45fd-8f91-02fa26f0c36e
0,1,Required,23-Mar-2023,location.href = '/Portal/Inspection/Details/7090dffb-cc77-47c1-990a-83789d2d1b6d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/7090dffb-cc77-47c1-990a-83789d2d1b6d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/eb455d70-a8e7-45fd-8f91-02fa26f0c36e
0,0,Required,03-May-2023,location.href = '/Portal/Inspection/Details/2c831dec-80c4-4bab-b1ee-5bf6d55b3915' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2c831dec-80c4-4bab-b1ee-5bf6d55b3915,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/cf540498-7f20-43db-89e8-4233e0dcf670
0,0,Required,20-Jul-2022,location.href = '/Portal/Inspection/Details/25df67c6-cd7a-4ebb-ac18-15450d79ce8c' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/25df67c6-cd7a-4ebb-ac18-15450d79ce8c,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/cf540498-7f20-43db-89e8-4233e0dcf670
0,0,Required,05-Mar-2024,location.href = '/Portal/Inspection/Details/fcf4e73c-cdd8-46fb-87e8-4d7790fcd213' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/fcf4e73c-cdd8-46fb-87e8-4d7790fcd213,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/8370326d-7728-4c18-9784-1ea68ec27354
0,1,Required,05-Apr-2023,location.href = '/Portal/Inspection/Details/a93eda19-3335-4385-8c6c-0a666ffbb9a6' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a93eda19-3335-4385-8c6c-0a666ffbb9a6,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/8370326d-7728-4c18-9784-1ea68ec27354
0,1,Required,25-May-2022,location.href = '/Portal/Inspection/Details/156cbe1c-20d3-4ead-9085-b7579470b116' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/156cbe1c-20d3-4ead-9085-b7579470b116,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/8370326d-7728-4c18-9784-1ea68ec27354
0,0,Required,05-Mar-2024,location.href = '/Portal/Inspection/Details/f45b06cf-878f-4857-9202-6168886b84f9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f45b06cf-878f-4857-9202-6168886b84f9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/50d4bcc2-4211-4c0b-a0ef-ea7d11a3f4bb
0,1,Required,26-Sep-2023,location.href = '/Portal/Inspection/Details/0c7753a4-75c5-414b-bc58-360d5a895655' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0c7753a4-75c5-414b-bc58-360d5a895655,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/50d4bcc2-4211-4c0b-a0ef-ea7d11a3f4bb
0,1,Required,05-Apr-2023,location.href = '/Portal/Inspection/Details/cff4de7c-0ee4-44d2-bee1-ecaff99d9b75' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/cff4de7c-0ee4-44d2-bee1-ecaff99d9b75,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/50d4bcc2-4211-4c0b-a0ef-ea7d11a3f4bb
0,1,Required,14-Oct-2022,location.href = '/Portal/Inspection/Details/12bb81a4-2e0e-49b5-bf72-57463fc98594' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/12bb81a4-2e0e-49b5-bf72-57463fc98594,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/50d4bcc2-4211-4c0b-a0ef-ea7d11a3f4bb
0,0,Required,25-May-2022,location.href = '/Portal/Inspection/Details/ad641cc0-8028-484f-9036-096c4703baf6' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ad641cc0-8028-484f-9036-096c4703baf6,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/50d4bcc2-4211-4c0b-a0ef-ea7d11a3f4bb
1,1,Required,07-Dec-2023,location.href = '/Portal/Inspection/Details/a4316e8d-ed00-4ceb-b99b-e6e0bb1c347d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a4316e8d-ed00-4ceb-b99b-e6e0bb1c347d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f61964ba-14e6-45f5-8f07-efb8e6d7bfa9
0,1,Required,03-Feb-2023,location.href = '/Portal/Inspection/Details/b5d51d6f-9912-4d94-a390-d46ec0c9a4c9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b5d51d6f-9912-4d94-a390-d46ec0c9a4c9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f61964ba-14e6-45f5-8f07-efb8e6d7bfa9
2,0,Required,29-Nov-2022,location.href = '/Portal/Inspection/Details/0309bb97-5e17-419e-89d2-9f354c31e15f' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0309bb97-5e17-419e-89d2-9f354c31e15f,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f61964ba-14e6-45f5-8f07-efb8e6d7bfa9
1,1,Required,23-Jun-2022,location.href = '/Portal/Inspection/Details/f66617e4-31bb-4da8-81a5-08adf56c5c48' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f66617e4-31bb-4da8-81a5-08adf56c5c48,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/f61964ba-14e6-45f5-8f07-efb8e6d7bfa9
1,0,Required,24-Apr-2023,location.href = '/Portal/Inspection/Details/def44e32-2899-4203-8ca5-7f682951780d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/def44e32-2899-4203-8ca5-7f682951780d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/3402eb68-410b-4052-815a-ef4346e02f05
